0
51
47
35
39
70
50
6
8
42
2
45
38
71
46
7
26
81
15
16
80
41
31
79
34
12
24
29
76
56
74
75
37
33
53
72
78
59
62
44
13
3
30
73
1
23
69
49
63
36
18
28
17
60
57
14
48
22
67
27
65
9
55
25
40
77
52
61
10
43
82
54
21
0
4
83
64
5
58
20
68
32
66
11
19
