0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
4.266666667,3.313333333,2.681666667,2.93,4.333333333,0.953333333,1.335,3.423333333,1.64,5.21,0.978333333,6.878333333,5.618333333,1.176666667,7.876666667,3.818333333,6.195,3.973333333,8.048333333,3.923333333,1.563333333,4.988333333,3.176666667,4.436666667,1.446666667,2.745,4.741666667,4.36,4.971666667,6.645,1.865,2.493333333,7.963333333,2.833333333,5.905,5.133333333,2.581666667,4.42,3.316666667,6.408333333,18.165,7.946666667,8.165,3.216666667,4.72,2.916666667,6.68,3.593333333,4.571666667,1.976666667,5.67,6.001666667,2.741666667,4.443333333,4.128333333,2.138333333,5.958333333,5.281666667,4.241666667,6.131666667,4.72,2.806666667,2.671666667,3.38,8.51,7.991666667,10.36166667,8.17,7.46,9.836666667,4.586666667,5.39,2.466666667,7.09,8.901666667,8.248333333,3.581666667,8.253333333,6.786666667,11.48333333,11.07666667,11.01833333,2.948333333,4.986666667,10.16833333,3.586666667,12.20833333,5.458333333,7.198333333,3.731666667,3.015,3.58,4.068333333,8.583333333,4.63,4.425,5.618333333,8.3,4.401666667,4.378333333,4.08,8.891666667,7.171666667,8.361666667,6.278333333,5.478333333,9.518333333,7.031666667,3.701666667,3.658333333,4.838333333,6.651666667,4.963333333,4.406666667,5.84,4.626666667,4.446666667,6.081666667,3.916666667,5.75,3.973333333,6.988333333,7.965,4.766666667,1.37,4.881666667,3.06,7.955,7.605,7.671666667,9.636666667,14.45333333,2.98,6.643333333,4.451666667,6.485,8.076666667,10.04666667,3.873333333,7.021666667,7.666666667,5.356666667,15.89166667,4.098333333,13.33166667,6.731666667,5.43,5.896666667,6.758333333,7.903333333,6.1,8.995,1.945,2.558333333,0
9.241666667,9.583333333,5.22,8.245,3.928333333,5.436666667,5.835,2.676666667,3.74,5.993333333,3.043333333,11.07333333,10.48833333,4.088333333,4.346666667,7.795,7.266666667,2.22,3.641666667,4.845,5.976666667,7.321666667,3.396666667,8.011666667,4.808333333,4.61,6.758333333,5.956666667,9.771666667,8.611666667,2.561666667,2.006666667,12.01666667,3.37,7.031666667,7.19,6.003333333,6.485,5.411666667,5.748333333,15.44166667,7.38,7.235,1.935,2.525,2.073333333,4.51,4.356666667,2.06,0.883333333,2.1,3.625,2.355,3.32,4.305,3.26,2.68,4.253333333,4.755,2.595,4.28,2.008333333,3.008333333,4.696666667,7.4,3.728333333,6.33,6.058333333,5.01,8.915,3.685,3.94,4.256666667,4.031666667,8.575,9.88,3.721666667,5.266666667,3.896666667,8.495,10.37,8.213333333,5.626666667,2.766666667,10.36833333,1.595,6.785,3.478333333,4.476666667,2.005,1.381666667,2.35,4.168333333,6.77,4.028333333,2.546666667,4.488333333,6.661666667,3.38,3.491666667,2.168333333,5.771666667,4.158333333,6.568333333,4.405,4.235,8.426666667,4.67,1.151666667,2.468333333,2.705,6.21,3.755,3.493333333,4.15,3.798333333,3.35,4.33,3.171666667,6.006666667,2.351666667,6.921666667,6.668333333,4.436666667,2.245,4.801666667,2.568333333,6.915,6.921666667,6.241666667,9.561666667,13.09333333,2.14,5.29,3.535,4.591666667,4.878333333,5.248333333,2.083333333,5.351666667,5.181666667,3.411666667,9.956666667,5.1,10.47333333,6.386666667,5.335,6.468333333,5.015,6.236666667,4.395,7.501666667,4.241666667,2.63,0
13.68666667,10.235,6.58,9.001666667,5.628333333,5.671666667,8.423333333,3.033333333,4.646666667,5.861666667,4.068333333,11.71833333,12.34166667,4.313333333,1.971666667,6.463333333,3.493333333,1.715,2.113333333,2.655,8.126666667,8.716666667,1.881666667,5.401666667,2.381666667,3.315,2.153333333,2.781666667,5.833333333,8.573333333,1.691666667,2.108333333,9.551666667,3.666666667,6.586666667,7.271666667,4.443333333,4.465,4.043333333,5.343333333,12.325,5.615,3.446666667,2.003333333,2.17,0.728333333,3.398333333,1.976666667,1.283333333,0.63,1.305,1.766666667,1.833333333,1.966666667,2.715,2.988333333,0.968333333,1.91,3.061666667,1.84,1.06,1.321666667,2.128333333,4.361666667,7.303333333,4.486666667,7.32,6.613333333,4.843333333,6.515,1.685,0.96,3.66,4.166666667,7.133333333,2.605,2.903333333,1.81,3.73,4.271666667,8.898333333,6.015,4.21,1.435,7.52,2.855,7.473333333,3.73,4.871666667,1.746666667,1.185,1.183333333,4.033333333,6.488333333,1.61,2.156666667,3.046666667,6.896666667,1.64,2.903333333,0.833333333,5.37,2.955,6.361666667,2.491666667,5.151666667,7.835,4.478333333,1.058333333,2.373333333,4.581666667,7.066666667,4.563333333,2.546666667,5.71,4.05,3.4,4.015,3.54,6.778333333,3.356666667,6.778333333,5.005,4.89,2.16,4.415,1.121666667,3.413333333,6.631666667,1.761666667,9.888333333,11.725,2.013333333,4.448333333,3.136666667,4.57,6.161666667,5.385,1.105,6.385,4.895,2.75,8.601666667,4.696666667,8.178333333,6.725,6.411666667,6.153333333,4.148333333,3.693333333,2.645,6.458333333,4.805,2.61,0
14.24,11.03166667,5.893333333,8.838333333,6.663333333,6.546666667,8.421666667,5.903333333,6.411666667,7.678333333,7.255,11.28166667,12.25166667,6.886666667,2.56,9.253333333,3.976666667,3.011666667,4.61,6.288333333,6.291666667,7.861666667,1.601666667,3.52,3.436666667,1.923333333,2.015,4.305,6.371666667,5.038333333,1.945,1.543333333,8.396666667,4.203333333,4.821666667,5.96,3.17,5.255,5.03,5.175,13.72,6.596666667,6.388333333,2.215,2.523333333,1.825,3.798333333,5.885,1.668333333,1.088333333,2.39,4.201666667,3.005,3.686666667,5.198333333,2.721666667,4.03,4.725,6.068333333,4.291666667,5.101666667,2.783333333,3,4.908333333,8.116666667,5.343333333,7.298333333,5.901666667,6.516666667,9.428333333,3.355,2.113333333,4.076666667,4.551666667,8.01,4.648333333,2.281666667,1.893333333,2.22,5.13,10.55833333,7.28,4.745,3.026666667,10.37,3.315,7.95,4.82,5.468333333,4.556666667,2.356666667,3.896666667,4.108333333,6.2,6.636666667,3.338333333,6.073333333,7.266666667,2.94,3.505,3.165,8.196666667,5.413333333,6.845,5.646666667,4.411666667,8.52,5.75,2.581666667,2.998333333,3.993333333,6.495,3.848333333,2.71,4.596666667,4.961666667,4.611666667,4.601666667,3.323333333,7.286666667,3.376666667,7.576666667,7.073333333,4.778333333,2.57,6.101666667,3.683333333,6.78,7.725,4.693333333,11.27333333,13.56,2.413333333,5.451666667,3.913333333,4.645,6.013333333,7.013333333,1.9,7.056666667,6.765,3.253333333,7.611666667,5.768333333,12.74166667,6.685,6.965,7.253333333,5.21,5.665,3.781666667,7.893333333,5.668333333,3.95,0
12.86833333,11.78166667,6.426666667,8.861666667,4.328333333,5.59,9.36,5.066666667,4.716666667,8.005,6.13,9.388333333,14.15833333,7.47,2.281666667,8.195,3.166666667,2.35,4.238333333,5.066666667,5.665,8.563333333,1.6,1.048333333,1.585,2.243333333,1.515,4.366666667,5.086666667,1.78,2.758333333,2.408333333,2.113333333,1.656666667,2.11,3.935,1.635,4.385,2.393333333,5.071666667,11.67,5.068333333,5.215,3.081666667,2.908333333,1.868333333,4.085,3.191666667,2.226666667,0.86,2.275,2.02,2.8,3.353333333,4.18,3.015,6.12,2.29,3.161666667,1.608333333,3.366666667,3.576666667,1.546666667,3.443333333,7.098333333,4.605,7.185,6.176666667,5.773333333,8.731666667,2.456666667,1.043333333,2.305,3.728333333,6.583333333,5.558333333,2.783333333,3.34,2.685,4.375,12.725,7.38,4.255,1.393333333,5.353333333,3.178333333,5.705,3.373333333,3.518333333,2.246666667,1.528333333,1.663333333,4.651666667,6.068333333,1.991666667,2.916666667,3.036666667,7.283333333,1.886666667,3.158333333,2.545,5.39,3.473333333,6.796666667,4.596666667,4.761666667,7.316666667,4.828333333,2.155,2.361666667,4.26,7.081666667,4.985,2.965,5.926666667,4.776666667,3.36,2.663333333,3.361666667,7.875,2.405,6.553333333,3.691666667,5.003333333,2.613333333,5.463333333,1.163333333,3.648333333,8.235,1.443333333,11.36833333,14.40833333,2.563333333,5.641666667,2.693333333,4.873333333,5.256666667,4.93,1.255,6.058333333,4.316666667,1.776666667,11.33333333,5.923333333,11.68,7.08,6.798333333,7.201666667,5.371666667,5.31,4.043333333,9.275,6.395,4.736666667,0
9.253333333,11.2,6.968333333,8.988333333,4.955,6.133333333,9.073333333,5.145,6.105,6.596666667,5.086666667,11.03166667,10.67666667,5.971666667,3.29,8.826666667,1.961666667,4.506666667,4.521666667,5.403333333,5.181666667,6.82,2.29,1.001666667,0.916666667,3.04,3,5.266666667,6.088333333,1.923333333,4.885,3.563333333,1.835,0.93,3.77,4.345,1.06,2.395,3.24,5.635,7.558333333,2.328333333,3.95,2.931666667,2.483333333,2.17,3.091666667,1.736666667,2.058333333,0.638333333,1.84,2.06,3.558333333,3.556666667,4.711666667,2.468333333,2.821666667,3.55,4.781666667,3.31,3.968333333,2.74,4.156666667,2.253333333,6.966666667,4.428333333,6.493333333,6.328333333,6.935,10.70166667,1.533333333,1.755,4.055,4.951666667,5.306666667,4.533333333,2.821666667,4.276666667,2.971666667,3.463333333,9.606666667,6.993333333,5.271666667,2.873333333,2.966666667,2.731666667,3.866666667,2.378333333,2.805,2.283333333,1.235,1.53,2.88,5.851666667,3.793333333,3.46,2.788333333,5.73,2.181666667,2.885,3.728333333,7,3.511666667,4.953333333,3.753333333,5.318333333,6.276666667,6.815,2.728333333,3.11,4.626666667,5.008333333,4.043333333,2.253333333,4.746666667,2.728333333,3.97,4.538333333,3.355,5.436666667,2.191666667,5.735,5.155,4.653333333,2.61,5.88,3.416666667,5.941666667,8.063333333,4.46,12.20333333,13.86833333,2.143333333,5.558333333,2.801666667,5.248333333,7.458333333,6.061666667,1.685,8.036666667,6.201666667,3.593333333,10.275,5.911666667,10.63333333,7.406666667,6.655,6.921666667,4.885,6.485,4.915,8.831666667,7.35,4.806666667,0
4.975,8.186666667,4.093333333,6.645,4.255,5.433333333,7.918333333,4.235,4.42,4.733333333,2.408333333,6.605,9.426666667,6.126666667,3.051666667,5.821666667,2.468333333,2.563333333,2.558333333,3.97,5,3.233333333,1.206666667,0.841666667,0.423333333,2.165,1.461666667,3.193333333,4.488333333,1.741666667,2.14,2.091666667,1.95,0.575,2.806666667,2.505,0.93,1.356666667,1.683333333,7.738333333,9.33,4,3.711666667,2.555,2.156666667,1.358333333,2.995,1.97,1.65,0.77,1.511666667,2.246666667,2.551666667,2.651666667,3.176666667,1.403333333,1.99,2.63,3.636666667,2.203333333,3.121666667,1.37,1.543333333,1.521666667,4.741666667,4.015,5.101666667,6.29,5.45,9.121666667,1.43,1.073333333,2.781666667,3.036666667,2.823333333,1.245,3.46,1.728333333,1.835,3.56,5.721666667,5.708333333,2.36,2.041666667,1.656666667,2.231666667,2,1.25,1.796666667,1.993333333,1.216666667,1.84,2.023333333,5.008333333,2.453333333,1.615,2.641666667,3.87,3.04,2.628333333,1.815,3.805,2.455,2.975,1.756666667,3.318333333,5.38,5.545,1.06,1.135,1.711666667,4.091666667,2.008333333,1.206666667,3.011666667,1.706666667,1.48,3.271666667,2.24,4.765,1.748333333,5.795,3.288333333,3.58,1.755,3.315,1.566666667,4.203333333,4.748333333,4.72,9.843333333,11.33333333,1.778333333,4.291666667,2.06,3.988333333,4.428333333,4.076666667,1.943333333,4.803333333,0.32,2.395,8.755,5.32,10.16,7.87,6.231666667,5.83,4.231666667,5.516666667,3.586666667,7.808333333,6.171666667,4.123333333,0
7.64,2.708333333,2.4,3.538333333,2.173333333,2.576666667,4.82,2.345,1.541666667,3.326666667,1.8,4.223333333,7.661666667,3.745,1.821666667,3.441666667,3.195,2.168333333,2.331666667,2.435,3.35,2.776666667,1.436666667,0.811666667,1.015,2.186666667,1.266666667,1.493333333,3.713333333,1.84,1.35,2.748333333,2.068333333,1.178333333,1.548333333,3.37,1.125,2.593333333,2.358333333,3.435,5.611666667,3.89,2.721666667,2.866666667,2.766666667,1.11,2.123333333,2.08,1.838333333,0.913333333,1.266666667,1.316666667,2.383333333,2.863333333,3.875,1.348333333,1.288333333,1.831666667,2.775,1.15,1.198333333,0.956666667,2.33,1.663333333,3.11,2.4,4.93,4.17,3.86,4.365,0.99,0.87,2.868333333,1.716666667,1.808333333,1.356666667,2.523333333,2.148333333,2.2,3.36,2.725,4.383333333,3.176666667,1.89,3.843333333,2.235,1.875,0.803333333,1.5,1.236666667,0.681666667,0.96,2.591666667,1.718333333,0.753333333,1.343333333,1.835,4.638333333,2.655,1.851666667,1.323333333,2.003333333,1.268333333,2.401666667,1.115,2.631666667,3.798333333,3.676666667,1.083333333,0.673333333,1.57,2.976666667,1.71,1.788333333,2.498333333,1.528333333,1.091666667,2.688333333,1.258333333,3.118333333,1.558333333,4.926666667,4.053333333,3.108333333,0.743333333,2.031666667,1.065,2.828333333,4.058333333,4.216666667,7.528333333,9.525,1.678333333,3.426666667,1.661666667,2.938333333,3.128333333,1.765,1.468333333,5.755,0,3.126666667,7.518333333,3.67,11.24166667,5.981666667,5.916666667,6.041666667,3.645,4.085,2.016666667,5.666666667,4.486666667,3.68,0
5.95,2.648333333,2.553333333,3.025,2.1,0.968333333,4.346666667,2.091666667,1.376666667,1.936666667,1.601666667,3.44,6.931666667,4.265,3.121666667,2.613333333,2.565,3.153333333,2.986666667,1.961666667,3.318333333,2.11,1.678333333,1.791666667,2.058333333,3.211666667,1.791666667,1.211666667,3.568333333,2.255,1.158333333,1.881666667,2.916666667,1.953333333,2.908333333,3.401666667,1.895,3.461666667,3.306666667,3.096666667,6.741666667,4.401666667,2.236666667,2.546666667,2.128333333,1.961666667,2.396666667,4.051666667,1.491666667,1.356666667,2.001666667,2.8,1.545,3.746666667,2.591666667,1.715,2.093333333,3.976666667,3.946666667,2.711666667,1.831666667,1.666666667,1.625,2.396666667,2.083333333,2.801666667,4.806666667,3.985,4.405,6.37,2.13,2.271666667,2.333333333,2.798333333,3.176666667,1.445,2.536666667,2.475,1.703333333,2.731666667,4.856666667,3.811666667,2.471666667,2.356666667,6.02,2.088333333,1.57,0.925,1.208333333,1.315,0.896666667,1.298333333,2.423333333,1.951666667,1.621666667,2.183333333,3.348333333,5.915,2.658333333,2.291666667,1.465,2.786666667,2.526666667,2.595,2.235,1.946666667,2.841666667,3.783333333,1.166666667,1.516666667,3.135,2.691666667,2.521666667,3.176666667,3.465,3.796666667,3.181666667,3.161666667,2.31,4.27,2.835,5.155,4.375,3.266666667,1.568333333,3.135,2.473333333,5.52,4.906666667,4.501666667,7.03,10.515,2.218333333,4.138333333,2.713333333,2.533333333,2.911666667,4.333333333,2.345,4.42,1.638333333,2.953333333,7.19,4.145,11.86166667,7.761666667,6.62,7.62,3.52,3.94,2.111666667,5.791666667,3.861666667,2.45,0
2.73,1.363333333,2.326666667,2.1,6.49,0.786666667,1.913333333,3.038333333,1.58,3.233333333,1.285,3.136666667,4.183333333,3.653333333,4.661666667,1.275,2.371666667,6.858333333,1.755,2.031666667,1.725,2.02,1.145,2.236666667,0.888333333,2.285,1.455,1.193333333,3.193333333,2.343333333,0.856666667,2.301666667,7.531666667,2.61,2.023333333,2.428333333,1.03,1.71,2.113333333,4.085,12.97333333,4.601666667,2.823333333,2.116666667,1.798333333,1.193333333,1.848333333,1.868333333,1.341666667,0.823333333,1.211666667,1.618333333,1.003333333,4.133333333,2.365,1.171666667,1.271666667,1.096666667,1.883333333,0.97,1.425,0.876666667,0.726666667,1.616666667,3.876666667,0.811666667,2.881666667,2.605,3.203333333,4.808333333,1.318333333,0.91,2.578333333,1.546666667,2.77,1.181666667,2.306666667,1.846666667,2.811666667,2.841666667,7.648333333,4.878333333,1.903333333,1.236666667,5.31,1.511666667,1.29,0.828333333,1.551666667,1.536666667,0.663333333,1.023333333,2.78,2.29,1.335,1.026666667,1.658333333,3.668333333,3.201666667,1.846666667,0.823333333,1.183333333,1.488333333,1.161666667,1.11,1.888333333,1.858333333,5.203333333,0.646666667,0.646666667,0.861666667,2.163333333,1.388333333,1.573333333,1.308333333,1.148333333,0.571666667,3.245,0.625,3.715,1.465,2.838333333,2.475,3.021666667,1.1,2.461666667,1.221666667,3.05,3.738333333,3.018333333,5.503333333,9.005,2.008333333,2.605,1.123333333,1.74,1.11,4.473333333,1.023333333,2.721666667,2.276666667,2.758333333,6.828333333,3.228333333,9.216666667,7.038333333,6.611666667,6.131666667,2.641666667,3.386666667,1.971666667,5.528333333,2.125,1.923333333,0
4.138333333,3.74,2.061666667,3.03,7.17,3.555,1.321666667,3.435,2.708333333,4.013333333,1.178333333,3.858333333,2.786666667,4.071666667,9.07,2.936666667,6.093333333,9.67,4.536666667,2.95,2.398333333,1.393333333,2.11,4.283333333,2.591666667,3.428333333,2.325,1.676666667,3.45,3.056666667,2.305,1.805,7.878333333,2.96,3.306666667,5.498333333,2.678333333,2.745,2.185,2.715,10.90166667,5.531666667,2.853333333,2.225,2.216666667,2.441666667,2.44,1.886666667,2.026666667,0.725,1.631666667,2.135,2.255,3.185,3.575,2.635,1.421666667,2.933333333,3.216666667,3.983333333,1.27,1.628333333,1.541666667,3.506666667,4.776666667,3.275,3.72,3.965,5.7,7.921666667,1.851666667,1.336666667,2.153333333,3.233333333,3.98,1.468333333,1.983333333,1.606666667,2.24,2.266666667,6.79,5.228333333,2.69,2.025,4.906666667,1.965,2.513333333,2.26,2.718333333,2.041666667,1.163333333,1.28,2.235,5.161666667,1.923333333,1.858333333,2.083333333,4.316666667,2.455,2.11,2.683333333,2.443333333,2.166666667,3.348333333,2.993333333,1.938333333,2.26,4.613333333,1.736666667,1.556666667,2.128333333,2.74,2.535,2.76,2.935,2.111666667,2.391666667,2.273333333,2.106666667,2.933333333,1.65,3.063333333,2.155,2.915,1.676666667,3.433333333,1.873333333,2.23,4.323333333,2.511666667,5.79,8.433333333,2.198333333,2.99,2.126666667,2.578333333,3.403333333,4.1,1.505,3.45,3.281666667,3.503333333,6.058333333,2.436666667,6.145,4.805,6.773333333,5.626666667,3.285,5.051666667,3.731666667,3.34,4.531666667,2.02,0
3.075,4.433333333,2.238333333,3.168333333,5.381666667,3.908333333,2.215,3.996666667,3.038333333,2.786666667,1.961666667,4.281666667,2.453333333,4.92,9.193333333,2.521666667,8.44,10.005,4.818333333,2.966666667,2.73,2.428333333,1.053333333,3.378333333,1.386666667,4.545,4.558333333,1.715,4.971666667,6.861666667,2.098333333,1.235,6.311666667,1.358333333,2.056666667,3.716666667,1.475,1.403333333,1.385,2.461666667,8.016666667,2.995,4.131666667,2.401666667,2.273333333,0.793333333,1.096666667,2.41,2.351666667,0.568333333,1.333333333,1.783333333,0.893333333,3.823333333,1.975,1.306666667,1.983333333,1.278333333,1.448333333,2.72,0.93,0.793333333,0.921666667,1.495,2.785,1.225,3.403333333,3.096666667,2.058333333,7.92,1.015,0.846666667,2.285,1.35,5.865,1.321666667,2.445,2.005,2.431666667,4.043333333,8.14,5.646666667,1.921666667,1.436666667,3.808333333,3.558333333,4.476666667,2.363333333,2.656666667,2.708333333,0.925,1.275,3.196666667,5.183333333,1.516666667,1.046666667,1.421666667,6.626666667,3.211666667,2.108333333,1.33,3.198333333,2.015,2.128333333,1.72,2.516666667,2.323333333,3.541666667,1.455,0.96,2.688333333,3.435,1.69,2.365,1.505,1.426666667,0.935,2.506666667,1.051666667,3.478333333,1.51,3.881666667,3.108333333,2.65,0.863333333,2.28,0.996666667,2.666666667,2.466666667,4.195,4.436666667,8.088333333,1.688333333,1.388333333,2.108333333,3.576666667,2.346666667,3.698333333,1.11,2.15,2.633333333,2.926666667,4.905,1.861666667,7.403333333,1.965,3.928333333,2.973333333,2.605,3.363333333,2.948333333,3.153333333,3.22,1.35,0
5.458333333,5.108333333,3.378333333,3.968333333,4.995,1.348333333,4.148333333,4.138333333,2.62,2.386666667,1.503333333,2.916666667,3.126666667,4.708333333,5.673333333,1.965,3.92,8.531666667,2.73,1.483333333,3.046666667,3.261666667,1.948333333,3.136666667,2.498333333,5.455,3.736666667,3.276666667,4.646666667,5.346666667,3.136666667,2.33,5.865,1.588333333,2.836666667,7.238333333,3.618333333,3.808333333,3.258333333,5.268333333,10.20333333,3.59,3.198333333,2.418333333,1.908333333,1.403333333,1.668333333,2.268333333,2.428333333,1.24,1.21,3.023333333,2.081666667,3.778333333,3.553333333,1.69,3.295,1.475,2.761666667,2.715,1.87,2.305,1.91,2.01,3.856666667,4.105,4.5,4.568333333,4.283333333,8.308333333,2.673333333,1.255,2.855,2.836666667,7.346666667,3.778333333,2.576666667,2.37,3.253333333,5.74,11.375,6.27,3.861666667,2.501666667,3.665,2.056666667,2.931666667,2.398333333,1.696666667,2.358333333,1.338333333,1.833333333,2.27,2.83,2.698333333,2.44,3.241666667,2.578333333,2.32,1.535,1.371666667,4.245,3.188333333,4.293333333,3.401666667,2.941666667,4.366666667,6.543333333,2.031666667,1.028333333,1.895,3.023333333,1.305,0.848333333,2.288333333,1.078333333,0.593333333,3.021666667,1.098333333,3.326666667,1.016666667,4.573333333,1.966666667,3.303333333,0.65,2.373333333,0.703333333,2.986666667,2.45,3.441666667,1.836666667,3.281666667,2.795,3.411666667,1.246666667,3.74,4.276666667,2.845,1.528333333,4.268333333,2.6,2.496666667,6.156666667,1.556666667,6.586666667,4.256666667,5.225,6.381666667,3.765,5.66,3.176666667,4.188333333,5.406666667,1.966666667,0
4.728333333,5.896666667,4.351666667,3.761666667,7.975,3.153333333,2.908333333,4.303333333,3.12,3.45,1.538333333,1.973333333,2.763333333,4.058333333,6.458333333,2.845,4.813333333,9.155,3.316666667,2.861666667,2.768333333,3.358333333,2.378333333,3.103333333,2.955,4.301666667,5.53,2.703333333,7.06,5.121666667,3.195,1.956666667,7.198333333,2.411666667,5.143333333,6.371666667,5.041666667,5.998333333,3.785,3.053333333,9.601666667,4.086666667,3.776666667,1.72,2.03,2.393333333,1.861666667,2.076666667,2.131666667,1.751666667,2.446666667,5.016666667,1.77,4.621666667,5.136666667,1.63,2.493333333,2.606666667,3.655,2.196666667,3.436666667,1.211666667,1.776666667,2.736666667,3.511666667,2.095,3.851666667,4.291666667,4.213333333,6.153333333,1.356666667,1.246666667,3.636666667,1.678333333,2.426666667,1.506666667,3.715,1.74,3.021666667,3.735,5.541666667,3.275,3.796666667,1.813333333,7.416666667,1.598333333,1.075,0.768333333,1.8,2.063333333,0.815,1.123333333,2.216666667,1.893333333,1.763333333,1.691666667,3.438333333,1.3,3.193333333,1.811666667,1.181666667,2.736666667,2.091666667,3.718333333,1.996666667,2.21,2.676666667,3.608333333,1.278333333,0.986666667,1.298333333,2.148333333,1.158333333,0.86,1.638333333,1.931666667,1.18,2.231666667,1.095,2.026666667,1.416666667,2.473333333,2.49,3.005,0.96,2.441666667,1.145,2.23,3.313333333,2.56,2.241666667,1.533333333,2.16,1.838333333,1.916666667,1.57,2.2,2.823333333,1.763333333,3.34,2.103333333,3.495,3.548333333,1.453333333,4.336666667,4.81,6.405,5.933333333,4.508333333,6.98,3.72,5.878333333,6.801666667,1.583333333,0
3.485,2.483333333,4.171666667,2.405,8.606666667,3.388333333,3.7,2.815,2.765,2.501666667,1.505,3.506666667,4.866666667,4.245,8.536666667,1.843333333,4.223333333,8.048333333,2.915,2.963333333,3.25,5.165,3.055,1.63,1.035,2.718333333,5.473333333,1.111666667,6.861666667,2.73,2.21,1.27,4.533333333,2.236666667,3.133333333,4.206666667,3.066666667,3.433333333,1.065,2.393333333,3.74,2.056666667,2.501666667,1.348333333,2.686666667,1.238333333,2.906666667,2.246666667,2.241666667,0.896666667,1.23,1.316666667,1.206666667,2.243333333,2.281666667,1.296666667,2.688333333,1.313333333,2.036666667,0.915,0.921666667,0.961666667,0.565,1.056666667,3.08,0.835,2.131666667,2.995,1.721666667,2.38,1.15,0.721666667,2.495,1.005,2.165,1.083333333,2.97,1.418333333,4.405,2.945,4.176666667,3.5,1.913333333,1.378333333,1.343333333,1.431666667,0.853333333,0.548333333,1.781666667,2.625,1.05,2.051666667,3.005,2.045,0.825,0.893333333,1.18,2.175,4.038333333,1.228333333,1,1.138333333,1.226666667,2.385,1.155,1.28,2.755,2.576666667,0.871666667,0.598333333,1.58,2.775,0.956666667,1.186666667,2.003333333,1.401666667,0.491666667,2.173333333,0.581666667,3.873333333,0.936666667,3.648333333,1.205,2.406666667,0.413333333,2.725,0.648333333,2.45,2.966666667,2.963333333,4.218333333,4.198333333,1.6,1.698333333,1.498333333,1.238333333,0.548333333,1.115,1.428333333,1.453333333,2.978333333,2.315,3.893333333,1.348333333,6.916666667,4.493333333,5.756666667,6.216666667,2.82,5.411666667,2.166666667,6.056666667,5.313333333,1.285,0
3.348333333,3.403333333,3.215,2.521666667,5.681666667,2.023333333,1.75,2.456666667,1.68,2.19,1.11,4.603333333,2.886666667,2.601666667,6.378333333,1.791666667,5.186666667,5.27,2.466666667,2.435,2.126666667,2.698333333,1.686666667,1.545,1.081666667,3.405,3.92,1.295,6.48,2.793333333,1.995,1.965,2.268333333,1.783333333,1.698333333,2.24,1.635,2.921666667,1.775,2.981666667,3.396666667,2.49,3.456666667,2.008333333,2.578333333,1.476666667,2.74,1.968333333,2.273333333,1.026666667,1.653333333,1.951666667,1.4,1.971666667,1.631666667,1.128333333,3.973333333,1.215,1.456666667,2.463333333,1.371666667,2.443333333,1.651666667,1.623333333,5.75,2.013333333,1.611666667,1.595,2.72,4.668333333,2.33,2.121666667,1.988333333,1.478333333,2.375,1.65,2.516666667,1.066666667,2.485,2.091666667,3.373333333,2.66,2.123333333,1.306666667,1.365,2.406666667,1.823333333,1.875,1.92,2.755,1.346666667,1.308333333,1.898333333,3.281666667,0.88,2.126666667,1.955,4.883333333,1.503333333,1.47,1.07,1.268333333,1.826666667,2,1.95,1.331666667,1.801666667,1.986666667,1.586666667,0.426666667,2.835,3.278333333,2.131666667,2.663333333,3.77,2.771666667,1.106666667,2.325,2.375,3.74,1.278333333,3.18,2.215,2.951666667,0.886666667,2.755,1.448333333,3.358333333,3.621666667,2.033333333,5.293333333,6.73,1.555,4.081666667,1.926666667,1.273333333,1.205,1.676666667,1.336666667,1.958333333,1.956666667,2.436666667,3.236666667,2.291666667,9.048333333,2.453333333,4.621666667,4.398333333,2.543333333,5.12,3.225,4.451666667,6.793333333,3.108333333,0
